,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
1994,죽순표고버섯볶음나물,0.39745843,조개맑은국
1995,갈치구이,0.37477484,조개맑은국
1996,꽁치구이,0.34766164,조개맑은국
1997,낙지연포탕,0.32443112,조개맑은국
1998,닭가슴살해파리샐러드,0.2822677,조개맑은국
1999,냉이된장찌개,0.27204844,조개맑은국
2000,죽순회와미나리강회,0.26298997,조개맑은국
2001,양배춧국,0.26133657,조개맑은국
2002,오징어섞어찌개,0.24549766,조개맑은국
2003,두부조개탕,0.2385125,조개맑은국
2004,두부미역냉채,0.37120622,왜된장국
2005,홍합미역국,0.30454424,왜된장국
2006,미역국,0.25936538,왜된장국
2007,미역수제비,0.22790505,왜된장국
2008,해초무침,0.15435448,왜된장국
2009,두부탕,0.13558422,왜된장국
2010,두부굴찌개,0.12090985,왜된장국
2011,미소된장국,0.11813994,왜된장국
2012,찬밥지짐이,0.113005616,왜된장국
2013,두부조개탕,0.11079324,왜된장국
2014,탕수육,0.3013491,새우만두
2015,잡채밥,0.22565487,새우만두
2016,해물국수,0.22529928,새우만두
2017,양파쌈파이,0.22501832,새우만두
2018,닭고기카레튀김,0.21432495,새우만두
2019,만둣국,0.1845347,새우만두
2020,죽순표고버섯볶음나물,0.18267645,새우만두
2021,감자수프,0.16565236,새우만두
2022,브로콜리크림수프,0.16373158,새우만두
2023,제육겨자쌈,0.15098487,새우만두
2024,참치죽,0.38085452,잣죽
2025,영양돌솥밥,0.32281613,잣죽
2026,백김치,0.2689653,잣죽
2027,화전,0.26154032,잣죽
2028,보쌈김치,0.25622514,잣죽
2029,약식,0.25572783,잣죽
2030,흑임자삼계죽,0.22851302,잣죽
2031,찰밥,0.21200491,잣죽
2032,단팥죽,0.20688006,잣죽
2033,우무콩냉국,0.19570106,잣죽
2034,고추장아찌,1.0000001,고추장아찌
2035,꽁치간장구이,0.37681967,고추장아찌
2036,쇠고기장조림,0.37648657,고추장아찌
2037,깐풍새우,0.37090808,고추장아찌
2038,깐풍기,0.3479661,고추장아찌
2039,김치두부쌈,0.34535965,고추장아찌
2040,볶음쌀국수,0.32719985,고추장아찌
2041,열무김치,0.3104846,고추장아찌
2042,간장게장,0.3102963,고추장아찌
2043,물만두,0.30588377,고추장아찌
2044,오징어섞어찌개,0.29980582,고추장아찌
2045,삼겹살깻잎전,0.29832572,김치어묵
2046,오징어찌개,0.28580117,김치어묵
2047,두부두루치기,0.26093075,김치어묵
2048,김치수제비,0.22209378,김치어묵
2049,김치적,0.21775259,김치어묵
2050,모듬전,0.21568248,김치어묵
2051,깐풍새우,0.21097142,김치어묵
2052,김치볶음밥,0.21062514,김치어묵
2053,김치동그랑땡,0.18972667,김치어묵
2054,부추전,0.18770804,김치어묵
2055,쇠고기무국,0.99999994,쇠고기무국
2056,무맑은국,0.839187,쇠고기무국
2057,갈비탕,0.6191941,쇠고기무국
2058,곰탕,0.55703324,쇠고기무국
2059,사골탕,0.5486288,쇠고기무국
2060,쇠고기장조림,0.5032478,쇠고기무국
2061,쇠고기전골,0.49399564,쇠고기무국
2062,두부탕,0.47751778,쇠고기무국
2063,토란곰탕,0.42727533,쇠고기무국
2064,꼬리곰탕,0.3921049,쇠고기무국
2065,배추속댓국,0.39038575,쇠고기무국
2066,명란젓찌개,0.99999994,명란젓찌개
2067,알탕,0.5763276,명란젓찌개
2068,쇠고기장조림,0.36866286,명란젓찌개
2069,꽁치무조림,0.35600954,명란젓찌개
2070,쇠고기무국,0.3497731,명란젓찌개
2071,조기찜,0.31224778,명란젓찌개
2072,사골탕,0.30453682,명란젓찌개
2073,나박김치,0.27541727,명란젓찌개
2074,닭불고기,0.26175398,명란젓찌개
2075,두부국,0.25391945,명란젓찌개
2076,고등어무조림,0.23474605,명란젓찌개
2077,곱창전골,0.5369716,육개장
2078,곰탕,0.4330571,육개장
2079,두부국,0.29875663,육개장
2080,쇠고기장조림,0.27042237,육개장
2081,상추겉절이비빔밥,0.2675536,육개장
2082,쇠고기무국,0.26458946,육개장
2083,배추속댓국,0.23677859,육개장
2084,불고기,0.23545888,육개장
2085,사색나물,0.22930959,육개장
2086,오징어찌개,0.21840857,육개장
2087,감자고추채볶음,0.3734944,고추장스파게티
2088,부대찌개,0.36489344,고추장스파게티
2089,쇠고기양송이볶음,0.35176188,고추장스파게티
2090,양송이버섯죽,0.3108334,고추장스파게티
2091,고추장닭강정,0.27007148,고추장스파게티
2092,오징어섞어찌개,0.22428454,고추장스파게티
2093,해물스파게티,0.21941696,고추장스파게티
2094,낙지볶음,0.21810494,고추장스파게티
2095,해초무침,0.20639706,고추장스파게티
2096,오믈렛,0.20385203,고추장스파게티
2097,오징어찌개,0.40465897,해물전골
2098,해물매운탕,0.4044388,해물전골
2099,오징어섞어찌개,0.3679848,해물전골
2100,두부두루치기,0.3342706,해물전골
2101,해물찌개,0.32476664,해물전골
2102,오징어불고기,0.24149026,해물전골
2103,나박김치,0.23963515,해물전골
2104,낙지연포탕,0.22961894,해물전골
2105,낙지불고기,0.21897459,해물전골
2106,알탕,0.21728015,해물전골
2107,부추부침개,0.4239715,양상추튀김
2108,부추전,0.29077157,양상추튀김
2109,쇠고기양송이볶음,0.278566,양상추튀김
2110,초교탕,0.2784892,양상추튀김
2111,모듬전,0.2704418,양상추튀김
2112,맑은떡국,0.26452395,양상추튀김
2113,물만두,0.25598514,양상추튀김
2114,화전,0.24160938,양상추튀김
2115,고추부각,0.24019012,양상추튀김
2116,오믈렛,0.22752799,양상추튀김
2117,초교탕,1.0000001,초교탕
2118,쇠고기장조림,0.38617328,초교탕
2119,맑은떡국,0.3778285,초교탕
2120,닭불고기,0.32731712,초교탕
2121,나박김치,0.31541052,초교탕
2122,화양적,0.29574007,초교탕
2123,양상추튀김,0.2784892,초교탕
2124,닭개장,0.27207342,초교탕
2125,백김치,0.2701707,초교탕
2126,오징어도라지생채,0.26853755,초교탕
2127,상추겉절이비빔밥,0.25435016,초교탕
2128,치즈돈까스,0.43800697,삼겹살깻잎전
2129,중국식볶음밥,0.43641776,삼겹살깻잎전
2130,모듬전,0.42451605,삼겹살깻잎전
2131,물만두,0.40090033,삼겹살깻잎전
2132,제육불고기,0.36927113,삼겹살깻잎전
2133,김치두부쌈,0.36190802,삼겹살깻잎전
2134,된장깻잎장아찌,0.35683826,삼겹살깻잎전
2135,삼겹살채소말이,0.33243135,삼겹살깻잎전
2136,라조육,0.31196094,삼겹살깻잎전
2137,제육겨자쌈,0.29929966,삼겹살깻잎전
2138,꽃상추쌈,0.25260177,우유두부
2139,바질토마토두부샐러드,0.24566872,우유두부
2140,녹차수제비,0.23600142,우유두부
2141,월남쌈,0.23510501,우유두부
2142,버섯두부찌개,0.21923743,우유두부
2143,닭고기카레튀김,0.21280551,우유두부
2144,오믈렛,0.19998595,우유두부
2145,마늘장아찌,0.16141263,우유두부
2146,브로콜리크림수프,0.1582077,우유두부
2147,두부오믈렛,0.15764314,우유두부
2148,어묵국,0.45131585,닭꼬치구이
2149,닭불고기,0.44753894,닭꼬치구이
2150,오징어산적,0.39717647,닭꼬치구이
2151,닭날개튀김,0.38103983,닭꼬치구이
2152,삼겹살채소말이,0.38101578,닭꼬치구이
2153,돼지고기우엉말이조림,0.36516315,닭꼬치구이
2154,오징어풋마늘산적,0.3322359,닭꼬치구이
2155,쇠고기산적,0.29899967,닭꼬치구이
2156,라조육,0.27818686,닭꼬치구이
2157,치킨데리야끼,0.26914248,닭꼬치구이
2158,콩나물무밥,0.30823117,녹차수제비
2159,떡갈비구이,0.25833526,녹차수제비
2160,김치수제비,0.24914281,녹차수제비
2161,우유두부,0.23600142,녹차수제비
2162,모듬전,0.21569358,녹차수제비
2163,꽃만두국(완당국),0.20918192,녹차수제비
2164,월남쌈,0.19730364,녹차수제비
2165,낙지볶음,0.19592033,녹차수제비
2166,해물국시,0.19441564,녹차수제비
2167,감자수프,0.192427,녹차수제비
2168,쇠고기양송이볶음,0.3866782,삼겹살치즈구이
2169,치즈돈까스,0.35643068,삼겹살치즈구이
2170,제육불고기,0.34091768,삼겹살치즈구이
2171,돼지고기표고볶음,0.33589348,삼겹살치즈구이
2172,쇠고기덮밥,0.33310556,삼겹살치즈구이
2173,고등어튀김케첩조림,0.32401353,삼겹살치즈구이
2174,돼지고기김치찌개,0.31710428,삼겹살치즈구이
2175,김치피자,0.30285937,삼겹살치즈구이
2176,중국식볶음밥,0.29784727,삼겹살치즈구이
2177,새송이쌈장구이,0.29264298,삼겹살치즈구이
2178,떡국,0.57952976,갈비떡볶이
2179,떡잡채,0.45223507,갈비떡볶이
2180,쟁반라면,0.4217152,갈비떡볶이
2181,떡꼬치,0.40573692,갈비떡볶이
2182,해물떡꼬치,0.3757966,갈비떡볶이
2183,떡볶이,0.35258877,갈비떡볶이
2184,떡갈비구이,0.34937963,갈비떡볶이
2185,간장떡볶이,0.28712058,갈비떡볶이
2186,쇠고기양송이볶음,0.2536902,갈비떡볶이
2187,김치찌개,0.24351637,갈비떡볶이
2188,오징어산적,0.9999999,오징어산적
2189,오징어풋마늘산적,0.6651022,오징어산적
2190,닭꼬치구이,0.39717647,오징어산적
2191,쇠고기산적,0.36348563,오징어산적
2192,오징어불고기,0.3564045,오징어산적
2193,삼겹살채소말이,0.3543753,오징어산적
2194,제육불고기,0.30618414,오징어산적
2195,닭불고기,0.26836014,오징어산적
2196,오징어통구이,0.25752965,오징어산적
2197,가래떡꼬치,0.2564809,오징어산적
2198,라조육,0.24457312,오징어산적
2199,오믈렛,0.54990953,두부오믈렛
2200,버섯잡채,0.48362076,두부오믈렛
2201,오므라이스,0.41571528,두부오믈렛
2202,탕수육,0.39738294,두부오믈렛
2203,채소치즈죽,0.38309053,두부오믈렛
2204,골뱅이볶음,0.3806158,두부오믈렛
2205,해물잡채,0.3594674,두부오믈렛
2206,애호박무침,0.35835305,두부오믈렛
2207,간장떡볶이,0.2583469,두부오믈렛
2208,고추장닭강정,0.25601828,두부오믈렛
2209,과일샐러드,0.4484348,"잼(사과, 딸기, 포도)"
2210,가지말이구이,0.19338132,"잼(사과, 딸기, 포도)"
2211,해초무침,0.18071741,"잼(사과, 딸기, 포도)"
2212,돈까스덮밥,0.12539321,"잼(사과, 딸기, 포도)"
2213,고추장아찌,0.025661524,"잼(사과, 딸기, 포도)"
2214,무생채,0.021135183,"잼(사과, 딸기, 포도)"
2215,오징어숙회,0.02095651,"잼(사과, 딸기, 포도)"
2216,떡갈비구이,0.020291122,"잼(사과, 딸기, 포도)"
2217,오이지장아찌무침,0.018511783,"잼(사과, 딸기, 포도)"
2218,고추장아찌,0.017773977,"잼(사과, 딸기, 포도)"
2219,쇠고기무국,0.5486288,사골탕
2220,쇠고기장조림,0.5377226,사골탕
2221,사골우거지탕,0.48711598,사골탕
2222,소꼬리찜,0.36250567,사골탕
2223,무맑은국,0.34690127,사골탕
2224,나박김치,0.3429823,사골탕
2225,곰탕,0.33588335,사골탕
2226,배추속댓국,0.32107568,사골탕
2227,도가니탕,0.31180218,사골탕
2228,꽁치무조림,0.3090593,사골탕
2229,감자수프,0.37729478,감자국수
2230,롤케비지(양배추말이),0.30663356,감자국수
2231,삼색태극말이초밥,0.28315422,감자국수
2232,두부스테이크,0.25000665,감자국수
2233,크림소스파스타,0.24355598,감자국수
2234,감자그라탕,0.2256201,감자국수
2235,그린파스타,0.2095676,감자국수
2236,까르보나라스파게티,0.20189646,감자국수
2237,참치주먹밥,0.18336101,감자국수
2238,안심스테이크,0.18235667,감자국수
2239,계란말이,0.5171296,김치수제비
2240,김치홍합국,0.47519416,김치수제비
2241,가지된장찜,0.4592461,김치수제비
2242,김치볶음밥,0.45433247,김치수제비
2243,모듬전,0.4381004,김치수제비
2244,다시마냉국,0.41491783,김치수제비
2245,오색주먹밥도시락,0.40723184,김치수제비
2246,우묵냉채,0.404829,김치수제비
2247,떡갈비구이,0.39339417,김치수제비
2248,김치동그랑땡,0.38265377,김치수제비
2249,된장깻잎장아찌,0.37329066,오곡밥쌈밥정식
2250,가지된장찜,0.33009169,오곡밥쌈밥정식
2251,쟁반라면,0.31211805,오곡밥쌈밥정식
2252,상추 치커리 오징어 초침무,0.31086147,오곡밥쌈밥정식
2253,깻잎말이김치,0.2939077,오곡밥쌈밥정식
2254,쌈장,0.28957564,오곡밥쌈밥정식
2255,근대된장국,0.27652317,오곡밥쌈밥정식
2256,김치홍합국,0.25246847,오곡밥쌈밥정식
2257,김치수제비,0.24415782,오곡밥쌈밥정식
2258,모듬쌈밥,0.24084823,오곡밥쌈밥정식
2259,오징어도라지생채,0.5649118,오징어숙회
2260,오징어불고기,0.5412685,오징어숙회
2261,오징어볶음과소면,0.5113991,오징어숙회
2262,해물밥전,0.43516505,오징어숙회
2263,오징어덮밥,0.40709972,오징어숙회
2264,충무김밥,0.4052846,오징어숙회
2265,오징어찌개,0.38772315,오징어숙회
2266,오징어통구이,0.385606,오징어숙회
2267,해물떡꼬치,0.37147176,오징어숙회
2268,무생채,0.36914143,오징어숙회
2269,해물파전,0.37630212,짬뽕해물탕밥
2270,동래파전,0.32394016,짬뽕해물탕밥
2271,홍합탕,0.313054,짬뽕해물탕밥
2272,오징어섞어찌개,0.31008312,짬뽕해물탕밥
2273,해물잡채,0.30795836,짬뽕해물탕밥
2274,버섯잡채밥,0.30414042,짬뽕해물탕밥
2275,쇠고기전골,0.2973156,짬뽕해물탕밥
2276,해물밥전,0.28524026,짬뽕해물탕밥
2277,버섯덮밥,0.27215168,짬뽕해물탕밥
2278,김치찌개,0.2698888,짬뽕해물탕밥
2279,오징어통구이,0.49097136,제육배추찜
2280,콩비지찌개,0.43421543,제육배추찜
2281,부추잡채,0.4180143,제육배추찜
2282,잡채밥,0.39316636,제육배추찜
2283,부추표고버섯볶음,0.39176586,제육배추찜
2284,물만두,0.37931606,제육배추찜
2285,부추전,0.35360968,제육배추찜
2286,중국식볶음밥,0.33255047,제육배추찜
2287,제육불고기,0.33064723,제육배추찜
2288,모듬전,0.30127466,제육배추찜
2289,코다리조림,0.73491526,코다리찜
2290,오징어젓갈,0.3669862,코다리찜
2291,파김치,0.33047616,코다리찜
2292,오이지장아찌무침,0.318801,코다리찜
2293,오징어삼겹살볶음,0.29942283,코다리찜
2294,오이소박이,0.27739474,코다리찜
2295,배추겉절이,0.25544962,코다리찜
2296,오징어볶음과소면,0.23332977,코다리찜
2297,꽃게찌개,0.22955878,코다리찜
2298,돼지불고기,0.22556835,코다리찜
2299,연어알초밥,0.40283766,생선초밥
2300,전복죽,0.30876985,생선초밥
2301,오징어산적,0.15460606,생선초밥
2302,찬밥전,0.15250657,생선초밥
2303,소바정식,0.15213324,생선초밥
2304,국수계란말이,0.14735983,생선초밥
2305,참치김치찌개,0.14493838,생선초밥
2306,모듬초밥,0.13924198,생선초밥
2307,오징어풋마늘산적,0.13587186,생선초밥
2308,꽁치구이,0.13261802,생선초밥
2309,만둣국,0.70951104,버섯만두전골
2310,버섯두부찌개,0.40071508,버섯만두전골
2311,김치찌개,0.34933096,버섯만두전골
2312,숙주미나리무침,0.34130418,버섯만두전골
2313,콩나물잡채,0.31181896,버섯만두전골
2314,양파쌈파이,0.28802583,버섯만두전골
2315,오징어섞어찌개,0.28518453,버섯만두전골
2316,떡만두국,0.27625865,버섯만두전골
2317,짬뽕해물탕밥,0.26555756,버섯만두전골
2318,버섯덮밥,0.25999266,버섯만두전골
2319,해물밥전,0.99999994,해물밥전
2320,떡갈비구이,0.48184943,해물밥전
2321,낙지전골,0.4543526,해물밥전
2322,오징어볶음과소면,0.43963405,해물밥전
2323,오징어숙회,0.43516505,해물밥전
2324,충무김밥,0.40134493,해물밥전
2325,오징어덮밥,0.39515436,해물밥전
2326,양파전,0.38289082,해물밥전
2327,중국식볶음밥,0.3701611,해물밥전
2328,깐풍새우,0.36734504,해물밥전
2329,해물떡꼬치,0.34926897,해물밥전
2330,두부스테이크,0.99999994,두부스테이크
2331,양파전,0.54703915,두부스테이크
2332,두부탕,0.496068,두부스테이크
2333,쇠고기완자찜,0.4924282,두부스테이크
2334,미역국,0.36165294,두부스테이크
2335,홍합꼬치구이,0.34428027,두부스테이크
2336,주먹밥,0.33033723,두부스테이크
2337,꽃상추쌈,0.3094976,두부스테이크
2338,삼색태극말이초밥,0.2860869,두부스테이크
2339,콩나물비빔밥,0.28512034,두부스테이크
2340,김치주먹밥,0.2823459,두부스테이크
2341,치즈멸치볼,0.37153453,두부카나페
2342,채소치즈죽,0.2734608,두부카나페
2343,수삼치즈샐러드,0.23628224,두부카나페
2344,오믈렛,0.23192555,두부카나페
2345,양상추참치샐러드,0.22911768,두부카나페
2346,두부오믈렛,0.20837457,두부카나페
2347,쇠고기양송이볶음,0.19855557,두부카나페
2348,녹차콩국수,0.19482493,두부카나페
2349,카레토마토달걀볶음밥,0.19459404,두부카나페
2350,토마토미니새송이볶음,0.1856152,두부카나페
2351,쇠고기양송이볶음,0.27979624,홍차계란장조림
2352,우엉조림,0.25236967,홍차계란장조림
2353,마늘장아찌,0.23555829,홍차계란장조림
2354,오징어불고기,0.23210537,홍차계란장조림
2355,돼지불고기,0.2120022,홍차계란장조림
2356,두부양념조림,0.2108693,홍차계란장조림
2357,오징어통구이,0.20911442,홍차계란장조림
2358,떡볶이,0.20329328,홍차계란장조림
2359,쇠고기장조림,0.1998505,홍차계란장조림
2360,닭강정,0.19485274,홍차계란장조림
2361,가지쇠고기볶음,0.4664925,가지된장찜
